x-axis,FFT
Hertz,dBV
+141.7500E+06,-71.405068E+00
+142.0000E+06,-68.529600E+00
+142.2500E+06,-81.058467E+00
+142.5000E+06,-72.961963E+00
+142.7500E+06,-69.497197E+00
+143.0000E+06,-81.423662E+00
+143.2500E+06,-72.193643E+00
+143.5000E+06,-72.872842E+00
+143.7500E+06,-74.590088E+00
+144.0000E+06,-76.997529E+00
+144.2500E+06,-72.434463E+00
+144.5000E+06,-76.848447E+00
+144.7500E+06,-74.532725E+00
+145.0000E+06,-76.737744E+00
+145.2500E+06,-75.626045E+00
+145.5000E+06,-77.683604E+00
+145.7500E+06,-72.645889E+00
+146.0000E+06,-75.110693E+00
+146.2500E+06,-70.818604E+00
+146.5000E+06,-69.808564E+00
+146.7500E+06,-68.410439E+00
+147.0000E+06,-77.170557E+00
+147.2500E+06,-70.605596E+00
+147.5000E+06,-73.687939E+00
+147.7500E+06,-80.589580E+00
+148.0000E+06,-73.136572E+00
+148.2500E+06,-80.090010E+00
+148.5000E+06,-75.890967E+00
+148.7500E+06,-72.591748E+00
+149.0000E+06,-67.801104E+00
+149.2500E+06,-71.212861E+00
+149.5000E+06,-72.371904E+00
+149.7500E+06,-72.387842E+00
+150.0000E+06,-78.837158E+00
+150.2500E+06,-77.252490E+00
+150.5000E+06,-72.734443E+00
+150.7500E+06,-75.370381E+00
+151.0000E+06,-71.588154E+00
+151.2500E+06,-88.282764E+00
+151.5000E+06,-72.648506E+00
+151.7500E+06,-83.357236E+00
+152.0000E+06,-78.035518E+00
+152.2500E+06,-81.021650E+00
+152.5000E+06,-74.369873E+00
+152.7500E+06,-79.334736E+00
+153.0000E+06,-71.923213E+00
+153.2500E+06,-94.049131E+00
+153.5000E+06,-81.740479E+00
+153.7500E+06,-79.023877E+00
+154.0000E+06,-75.693428E+00
+154.2500E+06,-70.958135E+00
+154.5000E+06,-71.121631E+00
+154.7500E+06,-78.197998E+00
+155.0000E+06,-79.510986E+00
+155.2500E+06,-85.977236E+00
+155.5000E+06,-71.166846E+00
+155.7500E+06,-77.868057E+00
+156.0000E+06,-74.008096E+00
+156.2500E+06,-83.597412E+00
+156.5000E+06,-88.022432E+00
+156.7500E+06,-71.945967E+00
+157.0000E+06,-71.676260E+00
+157.2500E+06,-74.007256E+00
+157.5000E+06,-77.124170E+00
+157.7500E+06,-74.591494E+00
+158.0000E+06,-79.139814E+00
+158.2500E+06,-82.729639E+00
+158.5000E+06,-80.354033E+00
+158.7500E+06,-75.772119E+00
+159.0000E+06,-74.668721E+00
+159.2500E+06,-76.139854E+00
+159.5000E+06,-79.418740E+00
+159.7500E+06,-71.449736E+00
+160.0000E+06,-82.198975E+00
+160.2500E+06,-80.075889E+00
+160.5000E+06,-71.148350E+00
+160.7500E+06,-70.723545E+00
+161.0000E+06,-74.866143E+00
+161.2500E+06,-72.591650E+00
+161.5000E+06,-70.949873E+00
+161.7500E+06,-93.563057E+00
+162.0000E+06,-73.977178E+00
+162.2500E+06,-81.418467E+00
+162.5000E+06,-82.766357E+00
+162.7500E+06,-76.140576E+00
+163.0000E+06,-75.702178E+00
+163.2500E+06,-73.762939E+00
+163.5000E+06,-77.390244E+00
+163.7500E+06,-76.016455E+00
+164.0000E+06,-80.412295E+00
+164.2500E+06,-88.227549E+00
+164.5000E+06,-87.923760E+00
+164.7500E+06,-76.199912E+00
+165.0000E+06,-75.724561E+00
+165.2500E+06,-72.654287E+00
+165.5000E+06,-74.390850E+00
+165.7500E+06,-75.305713E+00
+166.0000E+06,-76.896357E+00
+166.2500E+06,-73.600537E+00
+166.5000E+06,-75.058584E+00
+166.7500E+06,-75.616357E+00
+167.0000E+06,-66.724365E+00
+167.2500E+06,-73.340615E+00
+167.5000E+06,-69.480127E+00
