x-axis,FFT
Hertz,dBV
+115.0000E+06,-67.697314E+00
+115.5000E+06,-72.734482E+00
+116.0000E+06,-73.728564E+00
+116.5000E+06,-66.342158E+00
+117.0000E+06,-80.696357E+00
+117.5000E+06,-78.315381E+00
+118.0000E+06,-72.502041E+00
+118.5000E+06,-71.089541E+00
+119.0000E+06,-70.917666E+00
+119.5000E+06,-75.727314E+00
+120.0000E+06,-66.207471E+00
+120.5000E+06,-66.048350E+00
+121.0000E+06,-63.943232E+00
+121.5000E+06,-67.539619E+00
+122.0000E+06,-76.650596E+00
+122.5000E+06,-82.789111E+00
+123.0000E+06,-66.863506E+00
+123.5000E+06,-72.404092E+00
+124.0000E+06,-62.634873E+00
+124.5000E+06,-79.881221E+00
+125.0000E+06,-66.312256E+00
+125.5000E+06,-67.027256E+00
+126.0000E+06,-65.690674E+00
+126.5000E+06,-66.767939E+00
+127.0000E+06,-67.591221E+00
+127.5000E+06,-73.103467E+00
+128.0000E+06,-64.327842E+00
+128.5000E+06,-74.080576E+00
+129.0000E+06,-80.238369E+00
+129.5000E+06,-74.929756E+00
+130.0000E+06,-64.343896E+00
+130.5000E+06,-71.249580E+00
+131.0000E+06,-73.375986E+00
+131.5000E+06,-67.206631E+00
+132.0000E+06,-79.003252E+00
+132.5000E+06,-72.105322E+00
+133.0000E+06,-70.741514E+00
+133.5000E+06,-68.319346E+00
+134.0000E+06,-79.163232E+00
+134.5000E+06,-73.605498E+00
+135.0000E+06,-74.051611E+00
+135.5000E+06,-67.365342E+00
+136.0000E+06,-67.661729E+00
+136.5000E+06,-70.260771E+00
+137.0000E+06,-93.976240E+00
+137.5000E+06,-66.485596E+00
+138.0000E+06,-72.555791E+00
+138.5000E+06,-62.748213E+00
+139.0000E+06,-72.315400E+00
+139.5000E+06,-67.485205E+00
+140.0000E+06,-70.344092E+00
+140.5000E+06,-74.586748E+00
+141.0000E+06,-73.871572E+00
+141.5000E+06,-65.634717E+00
+142.0000E+06,-66.819971E+00
+142.5000E+06,-85.223877E+00
+143.0000E+06,-79.384795E+00
+143.5000E+06,-84.296963E+00
+144.0000E+06,-76.923525E+00
+144.5000E+06,-71.508311E+00
+145.0000E+06,-87.439600E+00
+145.5000E+06,-72.860225E+00
+146.0000E+06,-73.311240E+00
+146.5000E+06,-70.365146E+00
+147.0000E+06,-80.580205E+00
+147.5000E+06,-72.084326E+00
+148.0000E+06,-67.190850E+00
+148.5000E+06,-78.617900E+00
+149.0000E+06,-75.087002E+00
+149.5000E+06,-67.067432E+00
+150.0000E+06,-79.110596E+00
+150.5000E+06,-79.837139E+00
+151.0000E+06,-78.670791E+00
+151.5000E+06,-69.398018E+00
+152.0000E+06,-77.960947E+00
+152.5000E+06,-69.811182E+00
+153.0000E+06,-73.197725E+00
+153.5000E+06,-71.251377E+00
+154.0000E+06,-72.688115E+00
+154.5000E+06,-73.633623E+00
+155.0000E+06,-73.372412E+00
+155.5000E+06,-77.262451E+00
+156.0000E+06,-67.885635E+00
+156.5000E+06,-76.692646E+00
+157.0000E+06,-75.092998E+00
+157.5000E+06,-81.389404E+00
+158.0000E+06,-73.054111E+00
+158.5000E+06,-71.355928E+00
+159.0000E+06,-75.243135E+00
+159.5000E+06,-75.261221E+00
+160.0000E+06,-70.941553E+00
+160.5000E+06,-72.710693E+00
+161.0000E+06,-68.848506E+00
+161.5000E+06,-66.381787E+00
+162.0000E+06,-75.670146E+00
+162.5000E+06,-80.695557E+00
+163.0000E+06,-78.254209E+00
+163.5000E+06,-70.426885E+00
+164.0000E+06,-85.747666E+00
+164.5000E+06,-74.628877E+00
+165.0000E+06,-75.715088E+00
+165.5000E+06,-75.766455E+00
+166.0000E+06,-67.574502E+00
+166.5000E+06,-80.593564E+00
+167.0000E+06,-71.687568E+00
+167.5000E+06,-78.236377E+00
+168.0000E+06,-75.465322E+00
+168.5000E+06,-74.158486E+00
+169.0000E+06,-69.310303E+00
+169.5000E+06,-81.026377E+00
+170.0000E+06,-83.405322E+00
